Distance,CP20/40,CP20/50,CP20/60,CP20/80,CP20/100,CP20/120,CP20/140,CP20/160,CP20/180,CP25/40,CP25/50,CP25/60,CP25/80,CP25/100,CP25/120,CP25/140,CP25/160,CP25/180,FH5.18/60,FH5.18/90,FH5.18/120,FH5.18/150,FH5.18/180,TP25/80,TP25/100,TP25/120,TP25/140,TP25/160,TP25/180,TP20/80,TP20/100,TP20/120,TP20/140,TP20/160,TP20/180,TP15/80,TP15/100,TP15/120,TP15/140,TP15/160,TP15/180,TP17/80,TP17/100,TP17/120,TP17/140,TP17/160,TP17/180,SP6548,SP6554,SP6560,SP6648,SP6654,SP6660,RV2.25/120,RV2.25/150,RV2.25/170,RV2.25/180,RH2.21/120,RH2.21/150,RH2.21/170,RH2.21/180,FH8.20/60,FH8.20/90,FH8.20/120,FH8.20/150,FH8.20/180,FH8.23/60,FH8.23/90,FH8.23/120,FH8.23/150,FH8.23/180,FH8.21/60,FH8.21/90,FH8.21/120,FH8.21/150,FH8.21/180
655,0.005202435,0.006612979,0.007830243,0.00853086,0.0099656,0.011348296,0.012035543,0.01250487,0.012813933,0.006617304,0.008444597,0.010044164,0.010859638,0.012734438,0.014625904,0.015584911,0.016267367,0.016784449,0.00322499,0.00368304,0.00409496,0.004388471,0.004594024,0.009403578,0.009993012,0.010842885,0.011328578,0.012131547,0.012216975,0.006509106,0.007007456,0.007616454,0.008019044,0.008347042,0.008631847,0.005334258,0.005657509,0.006119021,0.006628094,0.00670139,0.007115362,0.002721499,0.003376119,0.003623991,0.00383094,0.004143195,0.0042619,0.015204676,0.015817391,0.016252013,0.021283615,0.022218827,0.022906393,0.007899096,0.009277716,0.009967765,0.010186632,0.002447709,0.002724999,0.002897004,0.002963631,0.003994862,0.004595137,0.005126805,0.005523501,0.005844479,0.006251982,0.007265163,0.00815167,0.008809464,0.009272291,0.005144479,0.005949132,0.00665865,0.007184332,0.007571896
656,0.005184096,0.006590303,0.007804206,0.008502971,0.009934597,0.01131516,0.012001952,0.012471337,0.012780734,0.006594995,0.008416872,0.010012141,0.010825638,0.012696438,0.014584413,0.015541384,0.016223775,0.016741482,0.003213988,0.003670591,0.004080296,0.004373103,0.00457829,0.009411086,0.009961009,0.010815277,0.011292589,0.0121408,0.012179034,0.006500834,0.006993529,0.007590912,0.008011449,0.00834011,0.008603972,0.005318389,0.005655218,0.006107982,0.006609935,0.006697113,0.007096199,0.002710634,0.003363358,0.003610613,0.003817104,0.004128812,0.004247378,0.015156896,0.015769151,0.016203741,0.021220508,0.022154915,0.022842189,0.007873792,0.009243299,0.009933227,0.010152358,0.002439283,0.002713424,0.002884909,0.002951354,0.003981689,0.00457913,0.005108928,0.005504698,0.005812733,0.006231538,0.007240054,0.008123711,0.008779827,0.009241819,0.005127553,0.005928471,0.006635577,0.007159951,0.007544159
657,0.005165753,0.006567621,0.00777816,0.008475073,0.009903582,0.011282009,0.011968344,0.012437785,0.012747517,0.006572682,0.008389139,0.00998011,0.010791626,0.012658425,0.014542968,0.015497939,0.01618026,0.016698586,0.003203048,0.003658403,0.004065708,0.004357815,0.004562634,0.009421043,0.009929183,0.010787565,0.011256777,0.012153097,0.012141264,0.006485933,0.006982568,0.007565624,0.007993243,0.008313071,0.00857625,0.005302392,0.005651896,0.006101291,0.006591601,0.006691854,0.007076899,0.002699878,0.0033507,0.003597338,0.003803391,0.004114561,0.00423299,0.01510926,0.015721059,0.01615565,0.021157569,0.022091181,0.022778223,0.007860009,0.009209034,0.009898837,0.010118224,0.002434686,0.002701917,0.002872884,0.002939148,0.00396862,0.004563235,0.005091182,0.005486015,0.005782255,0.006211182,0.007215049,0.008095863,0.008750307,0.009211467,0.00511071,0.005907912,0.006612611,0.007135681,0.007516428
658,0.005147406,0.006544933,0.007752107,0.008447166,0.009872554,0.011248843,0.011934719,0.012404215,0.012714281,0.006550364,0.0083614,0.009948069,0.010757603,0.012620398,0.01450157,0.015454574,0.016136822,0.016655761,0.003192169,0.003646468,0.004051199,0.004342605,0.004547056,0.009433465,0.009897535,0.010759675,0.01122114,0.012168454,0.012103666,0.006470275,0.00697481,0.007540432,0.00797383,0.008286131,0.008548691,0.005286251,0.005647558,0.006093691,0.006573069,0.006685623,0.007057192,0.002689241,0.003338152,0.003584186,0.003789814,0.004100456,0.004218728,0.015061768,0.01567312,0.016107742,0.021094798,0.022027625,0.022714495,0.007846249,0.009174921,0.009864594,0.01008423,0.002430102,0.002690479,0.002860929,0.002927011,0.003955718,0.00454752,0.005073691,0.005467505,0.005753236,0.006190911,0.007190148,0.008068128,0.008720904,0.009181234,0.005093949,0.005887457,0.006589754,0.007111522,0.007488786
659,0.005129054,0.00652224,0.007726047,0.00841925,0.009841514,0.011215662,0.011901077,0.012370627,0.012681025,0.00652804,0.008333654,0.00991602,0.010723569,0.012582357,0.014460217,0.015411304,0.016093475,0.016613035,0.00318135,0.003634776,0.004036766,0.004327475,0.004531556,0.009448363,0.009866064,0.01073153,0.011185677,0.012186888,0.012066238,0.006453899,0.006970497,0.007515337,0.007953285,0.00825929,0.008521333,0.005269951,0.005642221,0.006085203,0.00655432,0.006678433,0.007037092,0.002678633,0.003325635,0.003571068,0.003776268,0.004086384,0.004204494,0.015014608,0.015625518,0.016060081,0.021032461,0.0219645,0.022651029,0.007832374,0.00914096,0.009830498,0.010050374,0.002425488,0.002679109,0.002849045,0.002914943,0.003942874,0.004531873,0.005056275,0.005449071,0.005725876,0.006170727,0.007165352,0.008040505,0.008691619,0.00915112,0.00507727,0.005867105,0.006567005,0.007087476,0.007461322
660,0.005110698,0.00649954,0.007699978,0.008391324,0.009810463,0.011182467,0.011867419,0.01233702,0.01264775,0.006505711,0.0083059,0.009883962,0.010689525,0.012544302,0.014418911,0.015370201,0.016052201,0.016572264,0.003170592,0.003623317,0.004022409,0.004312422,0.004516133,0.009465746,0.00983477,0.010703051,0.011150389,0.012208407,0.012028979,0.006436848,0.006969878,0.007490338,0.00793168,0.008232547,0.008494078,0.00525348,0.005635903,0.006075849,0.006535334,0.0066703,0.007016618,0.002668052,0.003313148,0.003557985,0.003762754,0.004072343,0.004190291,0.014967608,0.015578029,0.016012563,0.020970321,0.021901523,0.022588106,0.007818252,0.009107149,0.009796547,0.010016656,0.002420801,0.002667807,0.002837231,0.002902945,0.003930086,0.004516295,0.005038932,0.005430715,0.00570212,0.00615063,0.00714066,0.008012994,0.008662452,0.009121126,0.005060674,0.005846857,0.006544367,0.007063542,0.007434131
661,0.005092337,0.006476835,0.007673902,0.008363388,0.009779399,0.011149256,0.011833744,0.012303396,0.012614456,0.006483377,0.00827814,0.009851894,0.010655469,0.012506233,0.01437765,0.015329133,0.01601096,0.016531526,0.003159893,0.003612079,0.004008129,0.004297447,0.004500788,0.009485623,0.009803362,0.010674155,0.011115274,0.01223302,0.01199189,0.006419161,0.006965209,0.007465435,0.007909089,0.008205904,0.008466928,0.005236828,0.005628624,0.006065653,0.006516097,0.006661239,0.006995787,0.002657514,0.003300707,0.003544959,0.003749279,0.004058337,0.004176113,0.014920708,0.015530627,0.015965084,0.020908294,0.02183865,0.022525289,0.007803761,0.009073487,0.009762741,0.009983074,0.002416002,0.002656574,0.002825487,0.002891017,0.003917356,0.004500785,0.005021664,0.005412435,0.005683914,0.006130619,0.007116073,0.007985595,0.008633403,0.009091252,0.005044162,0.005826714,0.006521839,0.007039721,0.007407309
662,0.005073972,0.006454124,0.007647819,0.008335443,0.009748323,0.011116031,0.011800052,0.012269753,0.012581142,0.006461038,0.008250373,0.009819818,0.010621402,0.012468149,0.014336436,0.015288101,0.015969753,0.01649082,0.003149255,0.003601048,0.003993924,0.004282549,0.004485519,0.009507996,0.009771811,0.010644755,0.011080332,0.012260732,0.011954968,0.006400877,0.006942046,0.007440629,0.007885582,0.00817936,0.008439883,0.005219984,0.005620406,0.006054639,0.006496595,0.006651267,0.006974616,0.002647018,0.00328831,0.003531981,0.003735843,0.004044367,0.004161966,0.014873924,0.015483371,0.015917643,0.02084638,0.021775909,0.022462392,0.007788788,0.009039974,0.009729078,0.009949629,0.002411054,0.002645409,0.002813814,0.002879157,0.003904682,0.004485345,0.00500447,0.005394233,0.005665761,0.006110694,0.00709159,0.007958308,0.008604472,0.009061498,0.005027733,0.005806675,0.006499423,0.007016015,0.00738096
663,0.005055603,0.006431407,0.007621728,0.008307489,0.009717236,0.01108279,0.011766343,0.012236092,0.01254781,0.006438694,0.008222599,0.009787733,0.010587324,0.012430052,0.014295268,0.015247056,0.015928531,0.016450095,0.003138675,0.003590209,0.003979795,0.004267728,0.004470326,0.009532868,0.009740388,0.010614762,0.011045562,0.012291543,0.011918214,0.006382036,0.00691897,0.007415919,0.007861232,0.008152915,0.008412942,0.005202943,0.005611269,0.006042832,0.006476816,0.006640403,0.006953125,0.002636598,0.003276021,0.003519108,0.003722522,0.004030502,0.004147963,0.014827545,0.015436453,0.015870662,0.020784973,0.021713628,0.022399742,0.007773226,0.009006609,0.009695557,0.00991632,0.002405925,0.002634312,0.002802211,0.002867368,0.003892066,0.004469973,0.004987351,0.005376108,0.005647662,0.006090855,0.007067211,0.007931134,0.008575659,0.009031865,0.005011388,0.005786742,0.006477118,0.006992423,0.00735519
664,0.005037228,0.006408684,0.007595629,0.008279525,0.009686136,0.011049535,0.011732617,0.012202413,0.012514458,0.006416345,0.008194819,0.009755639,0.010553236,0.012391941,0.014254146,0.015205894,0.015887191,0.016409242,0.003128155,0.003579543,0.003965741,0.004252984,0.004455209,0.009212344,0.009709093,0.010584083,0.011010964,0.011885959,0.011881627,0.006362675,0.006895981,0.007391306,0.007836108,0.008126569,0.008386105,0.005185698,0.005601239,0.006030258,0.006456751,0.006628666,0.006931333,0.002626324,0.003263898,0.003506407,0.003709385,0.004016811,0.004134119,0.014781246,0.01538963,0.015823723,0.020723706,0.021651454,0.022337301,0.007756981,0.00897339,0.009662179,0.009883145,0.002400583,0.002623284,0.002790679,0.002855647,0.003879508,0.00445467,0.004970306,0.00535806,0.005629617,0.006071103,0.007042938,0.007904072,0.008546965,0.009002352,0.004995127,0.005766915,0.006454927,0.006968946,0.007330109
665,0.00501885,0.006385955,0.007569523,0.008251552,0.009655024,0.011016265,0.011698875,0.012168716,0.012481087,0.006393991,0.008167031,0.009723536,0.010519136,0.012353816,0.01421307,0.01516471,0.015845826,0.016368362,0.003117693,0.003569033,0.003951762,0.004238315,0.004440167,0.00917983,0.009677926,0.010552621,0.010976537,0.011843831,0.011845205,0.006342832,0.006873079,0.00736679,0.007810282,0.008100322,0.008359373,0.005168245,0.00559034,0.006016943,0.006436393,0.006616077,0.006909259,0.002616071,0.003251794,0.003493724,0.00369627,0.004003148,0.004120296,0.014735033,0.015342903,0.015776855,0.020662537,0.02158939,0.022274967,0.007739963,0.008940318,0.009628939,0.009850105,0.002395001,0.002612323,0.002779219,0.002843995,0.003867006,0.004439437,0.004953336,0.00534009,0.005611628,0.006051438,0.007018769,0.007877122,0.008518391,0.00897296,0.004978951,0.005747195,0.006432849,0.006945586,0.007305834
666,0.005000467,0.006363221,0.007543409,0.008223569,0.0096239,0.01098298,0.011665116,0.012135001,0.012447697,0.006371631,0.008139236,0.009691424,0.010485025,0.012315677,0.01417204,0.015123503,0.015804436,0.016327455,0.003107289,0.003558659,0.003937856,0.004223722,0.004425199,0.009145421,0.009646888,0.010520277,0.01094228,0.011799299,0.011808949,0.006322545,0.006850266,0.007342372,0.007783823,0.008074175,0.008332746,0.005150584,0.005578598,0.006002913,0.006415736,0.006602659,0.006886924,0.002605839,0.003239707,0.003481055,0.003683175,0.003989512,0.004106495,0.014688983,0.015296407,0.015730399,0.020601563,0.021527598,0.022212802,0.007722094,0.008907392,0.009595812,0.009817198,0.002389152,0.00260143,0.002767849,0.002832412,0.003854562,0.004424273,0.004936441,0.005322198,0.005593693,0.006031859,0.006994705,0.007850286,0.008489936,0.008943691,0.004962861,0.005727581,0.006410886,0.006922342,0.007282483
667,0.00498208,0.00634048,0.007517287,0.008195577,0.009592765,0.01094968,0.01163134,0.012101267,0.012414287,0.006349267,0.008111435,0.009659303,0.010450903,0.012277523,0.014131056,0.015082273,0.015763023,0.016286521,0.003096942,0.003548397,0.003924025,0.004209204,0.004410306,0.009109231,0.00961598,0.010486949,0.010908194,0.011752511,0.011772857,0.00630185,0.00682754,0.00731805,0.0077568,0.008048126,0.008306224,0.005132712,0.005566042,0.005988198,0.006394779,0.006588435,0.006864349,0.002595627,0.003227637,0.003468401,0.0036701,0.003975903,0.004092717,0.014643213,0.015250215,0.015684095,0.020540932,0.021466212,0.022150972,0.007703303,0.00887461,0.009562822,0.009784424,0.002383014,0.002590604,0.002756535,0.002820897,0.003842176,0.004409178,0.00491962,0.005304383,0.005575815,0.006012368,0.006970747,0.007823563,0.008461602,0.008914543,0.004946856,0.005708076,0.006389039,0.006899009,0.00726018
